account_id,symbol,side,qty,timestamp
20249,ADBE,sell,468,2023-09-06 10:49:26
55720,AAPL,sell,412,2023-09-06 10:49:32
97058,NFLX,buy,319,2023-09-06 10:49:41
26903,MSFT,sell,703,2023-09-06 10:49:42
87400,ADBE,sell,46,2023-09-06 10:49:44
66661,NVDA,buy,988,2023-09-06 10:49:45
75540,FB,sell,283,2023-09-06 10:49:49
43621,ADBE,sell,102,2023-09-06 10:49:51
50152,GOOG,sell,250,2023-09-06 10:49:51
76192,GOOG,buy,734,2023-09-06 10:49:53
83624,TSLA,buy,987,2023-09-06 10:49:54
30079,AAPL,buy,622,2023-09-06 10:49:57
67954,ADBE,buy,352,2023-09-06 10:49:59
66101,NVDA,buy,213,2023-09-06 10:50:01
52127,GOOG,sell,67,2023-09-06 10:50:03
25871,AMZN,buy,735,2023-09-06 10:50:16
61892,TSLA,buy,502,2023-09-06 10:50:18
59049,AAPL,sell,303,2023-09-06 10:50:20
68481,MSFT,sell,305,2023-09-06 10:50:24
45742,PYPL,buy,626,2023-09-06 10:50:30
78778,AMZN,sell,863,2023-09-06 10:50:31
71369,NVDA,sell,429,2023-09-06 10:50:34
61892,NVDA,sell,532,2023-09-06 10:50:34
17332,GOOG,buy,53,2023-09-06 10:50:36
84216,AMZN,sell,662,2023-09-06 10:50:37
16119,AMZN,buy,110,2023-09-06 10:50:38
92197,NFLX,buy,596,2023-09-06 10:50:41
12808,PYPL,buy,166,2023-09-06 10:50:50
72117,GOOG,sell,561,2023-09-06 10:50:52
41828,MSFT,buy,557,2023-09-06 10:51:06
54002,TSLA,sell,889,2023-09-06 10:51:08
50152,NFLX,buy,714,2023-09-06 10:51:11
68490,TSLA,sell,855,2023-09-06 10:51:12
20115,MSFT,buy,480,2023-09-06 10:51:12
45925,AAPL,buy,62,2023-09-06 10:51:13
50152,TSLA,sell,175,2023-09-06 10:51:17
32401,NFLX,sell,377,2023-09-06 10:51:19
73855,PYPL,buy,848,2023-09-06 10:51:21
85532,AAPL,sell,449,2023-09-06 10:51:23
15345,MSFT,buy,422,2023-09-06 10:51:24
53364,MSFT,sell,532,2023-09-06 10:51:24
33570,GOOG,sell,210,2023-09-06 10:51:35
49984,MSFT,sell,249,2023-09-06 10:51:40
52709,NFLX,buy,505,2023-09-06 10:51:40
62037,GOOG,buy,506,2023-09-06 10:51:42
91208,FB,sell,528,2023-09-06 10:51:45
85456,TSLA,sell,85,2023-09-06 10:51:46
62769,FB,buy,897,2023-09-06 10:51:50
14468,TSLA,buy,641,2023-09-06 10:51:52
47789,TSLA,sell,682,2023-09-06 10:51:55
52127,PYPL,sell,659,2023-09-06 10:51:56
66462,AAPL,sell,926,2023-09-06 10:51:59
60908,FB,sell,879,2023-09-06 10:52:07
79598,AMZN,buy,154,2023-09-06 10:52:08
21140,GOOG,sell,99,2023-09-06 10:52:12
38363,GOOG,buy,562,2023-09-06 10:52:15
77220,AAPL,sell,673,2023-09-06 10:52:20
10333,TSLA,buy,215,2023-09-06 10:52:24
55626,PYPL,sell,411,2023-09-06 10:52:24
68490,NVDA,sell,674,2023-09-06 10:52:31
93530,FB,buy,95,2023-09-06 10:52:32
27432,FB,buy,563,2023-09-06 10:52:34
10333,TSLA,sell,447,2023-09-06 10:52:40
35993,AAPL,sell,203,2023-09-06 10:52:44
25087,PYPL,sell,544,2023-09-06 10:52:45
28552,NFLX,sell,609,2023-09-06 10:52:49
47411,AAPL,sell,10,2023-09-06 10:52:57
81970,AAPL,buy,884,2023-09-06 10:52:58
19701,FB,buy,448,2023-09-06 10:53:04
78466,GOOG,buy,722,2023-09-06 10:53:05
97058,NFLX,buy,959,2023-09-06 10:53:06
11916,NVDA,buy,524,2023-09-06 10:53:11
94041,MSFT,buy,607,2023-09-06 10:53:12
99393,PYPL,sell,660,2023-09-06 10:53:12
44602,NVDA,buy,806,2023-09-06 10:53:18
60801,NVDA,sell,455,2023-09-06 10:53:19
79598,MSFT,sell,434,2023-09-06 10:53:23
76955,ADBE,sell,392,2023-09-06 10:53:23
17332,FB,buy,245,2023-09-06 10:53:25
19170,PYPL,sell,22,2023-09-06 10:53:30
97490,ADBE,sell,826,2023-09-06 10:53:31
14468,NVDA,sell,801,2023-09-06 10:53:33
60687,PYPL,buy,573,2023-09-06 10:53:35
33862,AMZN,sell,316,2023-09-06 10:53:35
70822,AMZN,sell,666,2023-09-06 10:53:36
16231,TSLA,sell,431,2023-09-06 10:53:37
16686,NVDA,sell,79,2023-09-06 10:53:46
89507,MSFT,sell,754,2023-09-06 10:53:47
61056,MSFT,buy,606,2023-09-06 10:53:49
22429,GOOG,buy,361,2023-09-06 10:53:51
80787,NVDA,buy,309,2023-09-06 10:53:58
42804,TSLA,sell,283,2023-09-06 10:54:03
28552,NFLX,buy,362,2023-09-06 10:54:06
60425,AMZN,buy,455,2023-09-06 10:54:11
63132,ADBE,buy,476,2023-09-06 10:54:13
61892,TSLA,sell,502,2023-09-06 10:54:13
34587,MSFT,sell,639,2023-09-06 10:54:13
33862,AMZN,sell,426,2023-09-06 10:54:15
12811,ADBE,buy,562,2023-09-06 10:54:15
78466,TSLA,buy,469,2023-09-06 10:54:17
61892,AAPL,sell,732,2023-09-06 10:54:40
27978,TSLA,buy,690,2023-09-06 10:54:40
32401,NVDA,sell,133,2023-09-06 10:54:45
53547,MSFT,sell,780,2023-09-06 10:54:48
14034,AAPL,sell,90,2023-09-06 10:54:50
33932,AMZN,sell,416,2023-09-06 10:54:51
10798,NFLX,buy,249,2023-09-06 10:54:56
82573,GOOG,sell,219,2023-09-06 10:54:57
16119,AMZN,sell,110,2023-09-06 10:55:05
67605,AAPL,sell,449,2023-09-06 10:55:06
84416,NFLX,buy,156,2023-09-06 10:55:06
64087,FB,sell,24,2023-09-06 10:55:07
76551,PYPL,buy,114,2023-09-06 10:55:12
52357,TSLA,sell,55,2023-09-06 10:55:13
72138,GOOG,buy,209,2023-09-06 10:55:15
16655,MSFT,sell,495,2023-09-06 10:55:15
28035,PYPL,sell,63,2023-09-06 10:55:16
25087,NFLX,sell,111,2023-09-06 10:55:17
93633,AMZN,buy,417,2023-09-06 10:55:19
55873,FB,buy,245,2023-09-06 10:55:23
24308,FB,buy,904,2023-09-06 10:55:30
51876,NFLX,sell,995,2023-09-06 10:55:33
75123,NVDA,buy,733,2023-09-06 10:55:38
10036,NFLX,sell,392,2023-09-06 10:55:38
68490,NVDA,sell,901,2023-09-06 10:55:40
75123,ADBE,sell,961,2023-09-06 10:55:46
88449,NFLX,buy,116,2023-09-06 10:55:47
43621,NFLX,buy,749,2023-09-06 10:55:49
47411,MSFT,buy,982,2023-09-06 10:55:57
42832,AAPL,sell,716,2023-09-06 10:56:06
82229,NVDA,buy,469,2023-09-06 10:56:07
35570,NFLX,sell,543,2023-09-06 10:56:08
54929,AMZN,sell,633,2023-09-06 10:56:14
20115,GOOG,buy,768,2023-09-06 10:56:19
92679,ADBE,buy,788,2023-09-06 10:56:20
59886,AMZN,sell,262,2023-09-06 10:56:20
88092,NFLX,sell,353,2023-09-06 10:56:31
28447,AAPL,sell,920,2023-09-06 10:56:32
62382,GOOG,buy,814,2023-09-06 10:56:35
77220,TSLA,sell,428,2023-09-06 10:56:43
76955,FB,sell,827,2023-09-06 10:56:45
38891,AAPL,sell,859,2023-09-06 10:56:51
40636,PYPL,sell,212,2023-09-06 10:56:57
13081,PYPL,sell,101,2023-09-06 10:57:00
94041,FB,buy,10,2023-09-06 10:57:02
94041,GOOG,buy,222,2023-09-06 10:57:04
74671,NFLX,sell,884,2023-09-06 10:57:05
99989,NVDA,buy,285,2023-09-06 10:57:08
19170,NVDA,buy,695,2023-09-06 10:57:08
66101,TSLA,sell,918,2023-09-06 10:57:11
16119,PYPL,buy,734,2023-09-06 10:57:22
94896,ADBE,buy,967,2023-09-06 10:57:27
80712,GOOG,sell,932,2023-09-06 10:57:28
62245,AMZN,sell,180,2023-09-06 10:57:29
84835,FB,buy,709,2023-09-06 10:57:30
18089,NVDA,sell,311,2023-09-06 10:57:37
97490,AAPL,sell,338,2023-09-06 10:57:39
72749,PYPL,buy,682,2023-09-06 10:57:45
75133,PYPL,buy,454,2023-09-06 10:57:53
27432,ADBE,buy,646,2023-09-06 10:57:55
92605,GOOG,sell,152,2023-09-06 10:57:59
71507,PYPL,sell,159,2023-09-06 10:58:04
87400,FB,buy,6,2023-09-06 10:58:09
89528,NVDA,sell,49,2023-09-06 10:58:11
14034,NFLX,sell,54,2023-09-06 10:58:15
82573,NVDA,buy,589,2023-09-06 10:58:16
70248,MSFT,sell,71,2023-09-06 10:58:18
18968,GOOG,sell,879,2023-09-06 10:58:19
89507,NVDA,buy,970,2023-09-06 10:58:23
67605,NFLX,buy,770,2023-09-06 10:58:25
74284,AMZN,buy,799,2023-09-06 10:58:34
63132,TSLA,buy,417,2023-09-06 10:58:36
18764,NVDA,buy,335,2023-09-06 10:58:40
53126,MSFT,sell,27,2023-09-06 10:58:42
87530,GOOG,buy,470,2023-09-06 10:58:47
45294,GOOG,buy,852,2023-09-06 10:58:49
18994,FB,buy,962,2023-09-06 10:58:50
83769,FB,buy,278,2023-09-06 10:58:56
63132,AMZN,buy,423,2023-09-06 10:59:00
53364,MSFT,sell,945,2023-09-06 10:59:02
55626,AAPL,sell,284,2023-09-06 10:59:07
95166,GOOG,buy,819,2023-09-06 10:59:21
66875,GOOG,sell,484,2023-09-06 10:59:22
41828,NFLX,buy,617,2023-09-06 10:59:25
37794,NFLX,sell,943,2023-09-06 10:59:28
92197,TSLA,sell,624,2023-09-06 10:59:30
82863,AMZN,sell,140,2023-09-06 10:59:30
53167,GOOG,sell,581,2023-09-06 10:59:31
35993,TSLA,buy,439,2023-09-06 10:59:39
25123,AMZN,buy,412,2023-09-06 10:59:39
92692,NFLX,sell,323,2023-09-06 10:59:43
62769,GOOG,sell,90,2023-09-06 10:59:43
79474,AAPL,buy,180,2023-09-06 10:59:49
84052,NFLX,sell,559,2023-09-06 10:59:50
69913,AAPL,sell,133,2023-09-06 10:59:55
59797,GOOG,sell,10,2023-09-06 10:59:56
18764,GOOG,buy,898,2023-09-06 11:00:00
46291,GOOG,buy,4,2023-09-06 11:00:08
43114,GOOG,sell,843,2023-09-06 11:00:15
10944,PYPL,buy,17,2023-09-06 11:00:17
27869,MSFT,buy,70,2023-09-06 11:00:21
73729,AMZN,sell,990,2023-09-06 11:00:26
58357,PYPL,buy,895,2023-09-06 11:00:29
98211,PYPL,sell,928,2023-09-06 11:00:30
33570,AAPL,buy,540,2023-09-06 11:00:33
25123,NVDA,buy,303,2023-09-06 11:00:33
76383,AAPL,buy,978,2023-09-06 11:00:41
81868,PYPL,buy,423,2023-09-06 11:00:53
41207,MSFT,buy,332,2023-09-06 11:00:55
34682,TSLA,buy,560,2023-09-06 11:00:56
51688,TSLA,sell,399,2023-09-06 11:00:58
10333,GOOG,sell,41,2023-09-06 11:01:00
26903,FB,buy,282,2023-09-06 11:01:02
17143,FB,sell,721,2023-09-06 11:01:05
90488,NFLX,buy,601,2023-09-06 11:01:06
70822,GOOG,sell,882,2023-09-06 11:01:07
97490,GOOG,buy,62,2023-09-06 11:01:08
20464,MSFT,buy,815,2023-09-06 11:01:11
77286,TSLA,sell,783,2023-09-06 11:01:12
33862,AMZN,buy,426,2023-09-06 11:01:17
84216,NVDA,buy,363,2023-09-06 11:01:17
71649,AMZN,buy,61,2023-09-06 11:01:24
90624,NFLX,buy,71,2023-09-06 11:01:31
19170,AAPL,buy,546,2023-09-06 11:01:49
99393,ADBE,buy,403,2023-09-06 11:01:50
91088,PYPL,sell,991,2023-09-06 11:01:57
78466,GOOG,buy,155,2023-09-06 11:01:59
66101,TSLA,buy,918,2023-09-06 11:02:04
50152,TSLA,sell,899,2023-09-06 11:02:05
33570,NVDA,sell,720,2023-09-06 11:02:06
18102,FB,sell,388,2023-09-06 11:02:08
37608,NFLX,sell,260,2023-09-06 11:02:08
85807,MSFT,buy,38,2023-09-06 11:02:20
90085,NFLX,sell,697,2023-09-06 11:02:22
99393,ADBE,sell,513,2023-09-06 11:02:22
42832,TSLA,buy,693,2023-09-06 11:02:27
20978,MSFT,sell,358,2023-09-06 11:02:28
87775,MSFT,buy,558,2023-09-06 11:02:35
32401,NVDA,sell,962,2023-09-06 11:02:44
11560,PYPL,buy,799,2023-09-06 11:02:45
90546,GOOG,sell,655,2023-09-06 11:02:50
59886,GOOG,sell,994,2023-09-06 11:02:51
25087,TSLA,sell,301,2023-09-06 11:02:58
54629,FB,buy,187,2023-09-06 11:02:58
10333,AAPL,sell,900,2023-09-06 11:03:02
87775,TSLA,buy,767,2023-09-06 11:03:06
64944,MSFT,sell,410,2023-09-06 11:03:14
37608,MSFT,buy,861,2023-09-06 11:03:15
19701,NVDA,buy,625,2023-09-06 11:03:26
27978,NFLX,buy,428,2023-09-06 11:03:31
68481,PYPL,buy,657,2023-09-06 11:03:32
87530,MSFT,buy,427,2023-09-06 11:03:33
39464,MSFT,sell,699,2023-09-06 11:03:35
66184,NFLX,sell,655,2023-09-06 11:03:36
12885,PYPL,buy,849,2023-09-06 11:03:37
23353,MSFT,buy,906,2023-09-06 11:03:41
59386,AAPL,buy,396,2023-09-06 11:03:42
55279,AAPL,buy,272,2023-09-06 11:03:43
63132,NVDA,buy,737,2023-09-06 11:03:50
10925,NVDA,sell,56,2023-09-06 11:03:53
56599,GOOG,sell,90,2023-09-06 11:04:01
43621,TSLA,buy,484,2023-09-06 11:04:06
52004,FB,sell,868,2023-09-06 11:04:08
80997,GOOG,sell,335,2023-09-06 11:04:10
95166,MSFT,buy,988,2023-09-06 11:04:18
24181,PYPL,buy,368,2023-09-06 11:04:21
55720,PYPL,sell,529,2023-09-06 11:04:23
97058,AAPL,buy,371,2023-09-06 11:04:23
81970,AMZN,sell,80,2023-09-06 11:04:27
94896,TSLA,sell,565,2023-09-06 11:04:37
80997,NFLX,sell,848,2023-09-06 11:04:39
81670,ADBE,sell,541,2023-09-06 11:04:41
61892,NVDA,buy,635,2023-09-06 11:04:44
75540,NVDA,sell,931,2023-09-06 11:04:44
89999,FB,buy,467,2023-09-06 11:04:44
87400,PYPL,buy,982,2023-09-06 11:04:45
94041,MSFT,sell,877,2023-09-06 11:04:47
68466,NFLX,buy,649,2023-09-06 11:04:52
12885,GOOG,sell,721,2023-09-06 11:04:54
61892,AAPL,sell,708,2023-09-06 11:04:56
71873,NFLX,sell,272,2023-09-06 11:05:03
27978,MSFT,sell,440,2023-09-06 11:05:03
52357,MSFT,buy,24,2023-09-06 11:05:07
68466,AAPL,buy,556,2023-09-06 11:05:11
18994,FB,buy,455,2023-09-06 11:05:20
13081,NFLX,buy,632,2023-09-06 11:05:21
54353,PYPL,buy,326,2023-09-06 11:05:21
83775,AAPL,buy,979,2023-09-06 11:05:26
62769,TSLA,sell,737,2023-09-06 11:05:28
27869,TSLA,sell,932,2023-09-06 11:05:32
12411,AAPL,buy,364,2023-09-06 11:05:48
71507,NVDA,sell,715,2023-09-06 11:05:56
64763,MSFT,buy,984,2023-09-06 11:05:57
45294,AMZN,sell,697,2023-09-06 11:05:57
47789,NFLX,sell,79,2023-09-06 11:06:02
85807,NFLX,sell,555,2023-09-06 11:06:06
84060,MSFT,sell,466,2023-09-06 11:06:07
84835,TSLA,buy,465,2023-09-06 11:06:08
25087,FB,buy,702,2023-09-06 11:06:11
85609,MSFT,buy,856,2023-09-06 11:06:12
44602,TSLA,sell,823,2023-09-06 11:06:12
27869,AAPL,sell,524,2023-09-06 11:06:14
91088,FB,sell,992,2023-09-06 11:06:18
29370,AMZN,sell,737,2023-09-06 11:06:22
59861,AAPL,buy,384,2023-09-06 11:06:37
35802,AAPL,buy,922,2023-09-06 11:06:39
25792,GOOG,buy,27,2023-09-06 11:06:42
99604,NVDA,sell,291,2023-09-06 11:06:46
59386,AMZN,sell,334,2023-09-06 11:06:46
72749,TSLA,buy,458,2023-09-06 11:06:46
26248,AAPL,sell,14,2023-09-06 11:06:53
12808,NVDA,buy,288,2023-09-06 11:06:55
24344,NVDA,buy,670,2023-09-06 11:06:58
17382,ADBE,buy,707,2023-09-06 11:07:03
82061,NVDA,buy,655,2023-09-06 11:07:04
72971,ADBE,buy,429,2023-09-06 11:07:05
30329,GOOG,sell,404,2023-09-06 11:07:10
91326,FB,sell,139,2023-09-06 11:07:17
12411,ADBE,buy,348,2023-09-06 11:07:19
51688,ADBE,buy,756,2023-09-06 11:07:23
82860,MSFT,buy,173,2023-09-06 11:07:29
82061,ADBE,buy,498,2023-09-06 11:07:31
81350,GOOG,buy,112,2023-09-06 11:07:31
67030,NFLX,buy,842,2023-09-06 11:07:33
69931,AMZN,buy,965,2023-09-06 11:07:39
55931,MSFT,sell,306,2023-09-06 11:07:40
89999,FB,sell,96,2023-09-06 11:07:46
83775,FB,buy,990,2023-09-06 11:07:48
76287,AMZN,buy,182,2023-09-06 11:07:49
33862,AAPL,buy,371,2023-09-06 11:07:54
37226,AMZN,sell,514,2023-09-06 11:07:55
22495,FB,buy,143,2023-09-06 11:08:00
32401,TSLA,buy,354,2023-09-06 11:08:02
99393,FB,sell,17,2023-09-06 11:08:08
29909,NVDA,buy,170,2023-09-06 11:08:12
60801,NFLX,sell,889,2023-09-06 11:08:13
82229,NFLX,sell,802,2023-09-06 11:08:26
10036,NFLX,sell,382,2023-09-06 11:08:29
93633,AMZN,buy,935,2023-09-06 11:08:34
12411,GOOG,buy,426,2023-09-06 11:08:38
85566,TSLA,buy,987,2023-09-06 11:08:40
92605,GOOG,sell,996,2023-09-06 11:08:41
67954,MSFT,sell,749,2023-09-06 11:08:42
69026,ADBE,buy,156,2023-09-06 11:08:43
93530,NFLX,buy,341,2023-09-06 11:08:51
81825,MSFT,sell,287,2023-09-06 11:08:53
77445,GOOG,buy,613,2023-09-06 11:08:57
80997,NFLX,buy,417,2023-09-06 11:08:57
40636,NVDA,sell,197,2023-09-06 11:09:01
84205,NFLX,sell,236,2023-09-06 11:09:12
34682,FB,sell,382,2023-09-06 11:09:12
12411,FB,buy,415,2023-09-06 11:09:36
39943,NVDA,buy,411,2023-09-06 11:09:44
51876,AAPL,sell,780,2023-09-06 11:09:46
39402,ADBE,buy,542,2023-09-06 11:09:46
37989,PYPL,buy,739,2023-09-06 11:09:49
81970,AAPL,buy,243,2023-09-06 11:09:50
38363,AAPL,buy,437,2023-09-06 11:09:53
84205,FB,buy,69,2023-09-06 11:09:56
76287,NFLX,sell,79,2023-09-06 11:09:57
38363,MSFT,buy,950,2023-09-06 11:10:02
81670,ADBE,sell,277,2023-09-06 11:10:04
59861,NFLX,sell,408,2023-09-06 11:10:11
14545,MSFT,buy,412,2023-09-06 11:10:12
25456,MSFT,sell,130,2023-09-06 11:10:14
45925,ADBE,buy,273,2023-09-06 11:10:19
91088,NVDA,buy,235,2023-09-06 11:10:20
13081,NFLX,sell,148,2023-09-06 11:10:29
56976,NFLX,sell,73,2023-09-06 11:10:29
33862,GOOG,sell,191,2023-09-06 11:10:32
10944,MSFT,sell,574,2023-09-06 11:10:37
45925,MSFT,sell,625,2023-09-06 11:10:38
99599,NFLX,buy,388,2023-09-06 11:10:42
66661,AMZN,sell,916,2023-09-06 11:10:51
66184,FB,sell,403,2023-09-06 11:10:52
85371,PYPL,buy,441,2023-09-06 11:10:53
82229,AAPL,buy,940,2023-09-06 11:10:54
74745,PYPL,buy,403,2023-09-06 11:10:57
92679,NFLX,sell,373,2023-09-06 11:10:58
85532,PYPL,buy,512,2023-09-06 11:11:04
84060,FB,sell,5,2023-09-06 11:11:10
83775,AAPL,sell,552,2023-09-06 11:11:10
83955,AMZN,sell,442,2023-09-06 11:11:16
79598,FB,buy,342,2023-09-06 11:11:17
90624,NVDA,buy,260,2023-09-06 11:11:19
63949,ADBE,sell,635,2023-09-06 11:11:20
63949,TSLA,buy,322,2023-09-06 11:11:20
82863,FB,sell,569,2023-09-06 11:11:20
18102,GOOG,sell,608,2023-09-06 11:11:21
36448,PYPL,buy,732,2023-09-06 11:11:24
16655,NVDA,sell,972,2023-09-06 11:11:25
39464,PYPL,sell,940,2023-09-06 11:11:35
53951,FB,buy,812,2023-09-06 11:11:40
79399,MSFT,buy,337,2023-09-06 11:11:41
45082,NFLX,sell,174,2023-09-06 11:11:45
97058,FB,sell,232,2023-09-06 11:11:46
76383,PYPL,buy,897,2023-09-06 11:11:51
81899,AAPL,buy,465,2023-09-06 11:11:51
92692,ADBE,sell,588,2023-09-06 11:11:52
99989,NVDA,sell,421,2023-09-06 11:11:54
62037,TSLA,sell,879,2023-09-06 11:11:55
59797,NFLX,sell,55,2023-09-06 11:11:57
87775,FB,buy,331,2023-09-06 11:11:57
30332,AAPL,sell,972,2023-09-06 11:11:58
89674,ADBE,sell,182,2023-09-06 11:11:59
82863,GOOG,buy,208,2023-09-06 11:11:59
60880,PYPL,buy,303,2023-09-06 11:12:01
20115,AMZN,buy,641,2023-09-06 11:12:02
74745,AMZN,sell,40,2023-09-06 11:12:04
90624,NVDA,sell,251,2023-09-06 11:12:06
95879,AMZN,buy,675,2023-09-06 11:12:06
14034,GOOG,buy,24,2023-09-06 11:12:07
47789,MSFT,buy,836,2023-09-06 11:12:10
85532,MSFT,buy,121,2023-09-06 11:12:10
92605,TSLA,buy,69,2023-09-06 11:12:10
36448,PYPL,buy,766,2023-09-06 11:12:14
82573,GOOG,buy,695,2023-09-06 11:12:18
89718,NFLX,sell,421,2023-09-06 11:12:30
92692,NVDA,buy,121,2023-09-06 11:12:31
96102,TSLA,buy,593,2023-09-06 11:12:33
85734,MSFT,sell,987,2023-09-06 11:12:37
73634,NFLX,sell,7,2023-09-06 11:12:41
55279,PYPL,buy,703,2023-09-06 11:12:43
90546,ADBE,sell,499,2023-09-06 11:12:44
13031,MSFT,sell,282,2023-09-06 11:12:50
89187,FB,sell,289,2023-09-06 11:12:51
28035,AMZN,buy,136,2023-09-06 11:12:51
97058,AAPL,sell,159,2023-09-06 11:12:52
27432,PYPL,buy,849,2023-09-06 11:12:54
10108,TSLA,buy,424,2023-09-06 11:12:55
27803,ADBE,buy,637,2023-09-06 11:12:57
14288,TSLA,buy,888,2023-09-06 11:13:04
51688,NFLX,buy,732,2023-09-06 11:13:06
85548,PYPL,sell,485,2023-09-06 11:13:11
38363,FB,sell,319,2023-09-06 11:13:12
66661,AMZN,buy,160,2023-09-06 11:13:19
93453,NFLX,sell,542,2023-09-06 11:13:20
37954,PYPL,sell,936,2023-09-06 11:13:22
16686,TSLA,buy,857,2023-09-06 11:13:31
82061,AMZN,buy,375,2023-09-06 11:13:36
66875,NFLX,buy,196,2023-09-06 11:13:39
18102,FB,buy,166,2023-09-06 11:13:40
90209,PYPL,buy,554,2023-09-06 11:13:43
76383,PYPL,buy,87,2023-09-06 11:13:44
77658,AMZN,buy,986,2023-09-06 11:13:45
33932,AAPL,sell,392,2023-09-06 11:13:45
28192,AMZN,sell,654,2023-09-06 11:13:48
64087,FB,buy,24,2023-09-06 11:13:49
62245,NFLX,sell,805,2023-09-06 11:13:50
81825,NVDA,sell,805,2023-09-06 11:13:53
82061,NVDA,sell,416,2023-09-06 11:14:08
60576,AAPL,sell,439,2023-09-06 11:14:11
14288,FB,sell,431,2023-09-06 11:14:15
85471,PYPL,buy,238,2023-09-06 11:14:17
99989,NVDA,buy,864,2023-09-06 11:14:17
82147,TSLA,buy,778,2023-09-06 11:14:21
28030,MSFT,sell,849,2023-09-06 11:14:26
12411,FB,sell,720,2023-09-06 11:14:27
82860,PYPL,buy,327,2023-09-06 11:14:31
52357,MSFT,sell,191,2023-09-06 11:14:32
66101,MSFT,buy,507,2023-09-06 11:14:33
67954,NFLX,buy,923,2023-09-06 11:14:36
60425,AAPL,buy,556,2023-09-06 11:14:38
77220,GOOG,sell,86,2023-09-06 11:14:50
58100,AAPL,sell,562,2023-09-06 11:14:52
63938,ADBE,buy,286,2023-09-06 11:14:56
90855,NFLX,buy,657,2023-09-06 11:15:03
10108,TSLA,buy,409,2023-09-06 11:15:11
15565,TSLA,sell,939,2023-09-06 11:15:14
47789,FB,sell,552,2023-09-06 11:15:16
82061,TSLA,sell,692,2023-09-06 11:15:18
99599,GOOG,sell,669,2023-09-06 11:15:19
39464,MSFT,sell,723,2023-09-06 11:15:27
62769,AAPL,buy,107,2023-09-06 11:15:27
42804,GOOG,sell,573,2023-09-06 11:15:30
66462,ADBE,buy,710,2023-09-06 11:15:33
45742,GOOG,sell,489,2023-09-06 11:15:43
10944,ADBE,sell,806,2023-09-06 11:15:51
54929,MSFT,sell,903,2023-09-06 11:15:54
60576,MSFT,buy,542,2023-09-06 11:16:00
25087,NVDA,buy,881,2023-09-06 11:16:02
78466,TSLA,buy,316,2023-09-06 11:16:06
95879,MSFT,sell,114,2023-09-06 11:16:08
60576,AAPL,buy,513,2023-09-06 11:16:09
38363,NVDA,buy,808,2023-09-06 11:16:11
97785,GOOG,sell,39,2023-09-06 11:16:12
11861,AAPL,sell,165,2023-09-06 11:16:21
28192,MSFT,buy,293,2023-09-06 11:16:37
77873,AAPL,sell,918,2023-09-06 11:16:40
16655,FB,sell,494,2023-09-06 11:16:40
27345,FB,sell,81,2023-09-06 11:16:50
77286,NVDA,buy,984,2023-09-06 11:16:58
62382,AMZN,buy,220,2023-09-06 11:17:04
94041,TSLA,sell,899,2023-09-06 11:17:05
93530,AAPL,sell,646,2023-09-06 11:17:07
59797,GOOG,sell,167,2023-09-06 11:17:09
74198,PYPL,sell,121,2023-09-06 11:17:11
76383,TSLA,sell,719,2023-09-06 11:17:13
22396,AMZN,sell,100,2023-09-06 11:17:14
16686,AMZN,buy,959,2023-09-06 11:17:15
75540,FB,buy,940,2023-09-06 11:17:21
51876,NVDA,buy,397,2023-09-06 11:17:21
69913,PYPL,sell,658,2023-09-06 11:17:29
37954,NFLX,buy,988,2023-09-06 11:17:29
85548,MSFT,buy,610,2023-09-06 11:17:31
93453,NFLX,buy,851,2023-09-06 11:17:33
94041,FB,sell,10,2023-09-06 11:17:46
71660,FB,buy,323,2023-09-06 11:17:47
50152,AAPL,buy,765,2023-09-06 11:17:51
72971,ADBE,buy,207,2023-09-06 11:17:52
37672,NVDA,sell,468,2023-09-06 11:17:52
36448,NFLX,sell,736,2023-09-06 11:18:00
98374,AMZN,buy,364,2023-09-06 11:18:02
17332,AAPL,sell,9,2023-09-06 11:18:03
14034,PYPL,buy,214,2023-09-06 11:18:07
74416,ADBE,sell,483,2023-09-06 11:18:08
83704,NFLX,buy,490,2023-09-06 11:18:10
35802,MSFT,sell,858,2023-09-06 11:18:16
87530,NFLX,buy,624,2023-09-06 11:18:19
10798,GOOG,sell,115,2023-09-06 11:18:19
20867,NFLX,sell,148,2023-09-06 11:18:24
27869,FB,buy,75,2023-09-06 11:18:30
51688,NVDA,buy,360,2023-09-06 11:18:40
41282,GOOG,buy,64,2023-09-06 11:18:44
25456,NVDA,sell,486,2023-09-06 11:18:47
74198,FB,buy,568,2023-09-06 11:18:48
55428,PYPL,buy,66,2023-09-06 11:18:49
87775,NVDA,sell,874,2023-09-06 11:18:56
42804,AMZN,buy,363,2023-09-06 11:18:59
76192,GOOG,sell,699,2023-09-06 11:19:10
77873,AMZN,sell,556,2023-09-06 11:19:10
93530,NVDA,sell,69,2023-09-06 11:19:10
43114,TSLA,buy,794,2023-09-06 11:19:18
25792,GOOG,sell,820,2023-09-06 11:19:19
45925,NFLX,buy,611,2023-09-06 11:19:20
66101,NVDA,sell,213,2023-09-06 11:19:31
70822,AMZN,sell,564,2023-09-06 11:19:33
66661,PYPL,sell,33,2023-09-06 11:19:43
89187,FB,sell,284,2023-09-06 11:19:44
12411,AAPL,sell,74,2023-09-06 11:19:44
54277,MSFT,buy,210,2023-09-06 11:19:45
60576,GOOG,buy,687,2023-09-06 11:19:49
